filename,label,meter,alt_meter
/GTZAN/reggae.00009.wav,four,4,2
/GTZAN/pop.00067.wav,four,4,2
/MAG/00056.wav,five,5,7
/FMA/120174.wav,three,3,6
/MAG/00635.wav,three,3,6
/GTZAN/reggae.00018.wav,four,4,2
/MAG/00285.wav,three,3,6
/FMA/098300.wav,five,5,7
/FMA/126487.wav,three,3,6
/FMA/001123.wav,four,4,2
/MAG/00557.wav,three,3,6
/FMA/118672.wav,three,3,6
/GTZAN/blues.00090.wav,four,4,2
/GTZAN/disco.00085.wav,four,4,2
/MAG/00182.wav,seven,7,5
/FMA/004685.wav,four,4,2
/GTZAN/blues.00096.wav,four,4,2
/FMA/118498.wav,three,3,6
/FMA/107387.wav,three,3,6
/FMA/000564.wav,four,4,2
/GTZAN/hiphop.00063.wav,four,4,2
/MAG/00645.wav,three,3,6
/GTZAN/rock.00070.wav,three,3,6
/MAG/00474.wav,three,3,6
/OWN/0069.wav,seven,7,5
/MAG/00088.wav,five,5,7
/FMA/014576.wav,three,3,6
/GTZAN/metal.00037.wav,four,4,2
/GTZAN/rock.00093.wav,four,4,2
/FMA/006832.wav,four,4,2
/MAG/00873.wav,three,3,6
/GTZAN/rock.00028.wav,four,4,2
/OWN/0130.wav,seven,7,5
/GTZAN/jazz.00076.wav,four,4,2
/MAG/00398.wav,seven,7,5
/GTZAN/jazz.00012.wav,four,4,2
/MAG/00394.wav,seven,7,5
/GTZAN/rock.00081.wav,four,4,2
/GTZAN/blues.00063.wav,four,4,2
/GTZAN/disco.00063.wav,four,4,2
/MAG/00881.wav,three,3,6
/FMA/005002.wav,three,3,6
/MAG/00312.wav,three,3,6
/FMA/001152.wav,four,4,2
/MAG/00511.wav,three,3,6
/GTZAN/pop.00047.wav,four,4,2
/FMA/126437.wav,three,3,6
/MAG/00922.wav,three,3,6
/GTZAN/hiphop.00024.wav,four,4,2
/GTZAN/metal.00009.wav,four,4,2
/MAG/00142.wav,three,3,6
/FMA/005570.wav,four,4,2
/GTZAN/metal.00074.wav,four,4,2
/GTZAN/reggae.00099.wav,four,4,2
/MAG/00634.wav,three,3,6
/GTZAN/pop.00000.wav,four,4,2
/FMA/041962.wav,seven,7,5
/FMA/006660.wav,four,4,2
/MAG/00279.wav,three,3,6
/MAG/00846.wav,three,3,6
/MAG/00250.wav,three,3,6
/MAG/00917.wav,three,3,6
/MAG/00039.wav,three,3,6
/MAG/00618.wav,three,3,6
/MAG/00282.wav,three,3,6
/GTZAN/metal.00014.wav,four,4,2
/GTZAN/reggae.00044.wav,four,4,2
/GTZAN/metal.00071.wav,four,4,2
/OWN/0113.wav,seven,7,5
/GTZAN/rock.00004.wav,four,4,2
/GTZAN/metal.00015.wav,four,4,2
/OWN/0007.wav,five,5,7
/GTZAN/hiphop.00026.wav,four,4,2
/MAG/00012.wav,three,3,6
/GTZAN/hiphop.00022.wav,four,4,2
/MAG/00856.wav,three,3,6
/FMA/146000.wav,three,3,6
/MAG/00065.wav,five,5,7
/GTZAN/pop.00003.wav,four,4,2
/FMA/071362.wav,three,3,6
/MAG/00048.wav,five,5,7
/GTZAN/hiphop.00031.wav,four,4,2
/GTZAN/reggae.00048.wav,four,4,2
/FMA/003722.wav,four,4,2
/GTZAN/pop.00095.wav,four,4,2
/MAG/00042.wav,three,3,6
/GTZAN/rock.00003.wav,four,4,2
/FMA/090529.wav,three,3,6
/FMA/009752.wav,four,4,2
/MAG/00506.wav,three,3,6
/MAG/00601.wav,three,3,6
/FMA/006783.wav,four,4,2
/GTZAN/reggae.00058.wav,four,4,2
/GTZAN/blues.00056.wav,three,3,6
/FMA/029272.wav,three,3,6
/FMA/006610.wav,four,4,2
/GTZAN/country.00058.wav,four,4,2
/MAG/00337.wav,five,5,7
/FMA/007457.wav,four,4,2
/MAG/00091.wav,three,3,6
/FMA/006850.wav,four,4,2
/GTZAN/blues.00070.wav,four,4,2
/GTZAN/pop.00059.wav,four,4,2
/MAG/00455.wav,three,3,6
/OWN/0149.wav,seven,7,5
/GTZAN/pop.00092.wav,four,4,2
/GTZAN/rock.00038.wav,four,4,2
/FMA/127054.wav,three,3,6
/FMA/085446.wav,three,3,6
/FMA/006448.wav,four,4,2
/MAG/00137.wav,five,5,7
/MAG/00795.wav,three,3,6
/FMA/037779.wav,three,3,6
/GTZAN/pop.00006.wav,four,4,2
/MAG/00071.wav,five,5,7
/FMA/001706.wav,four,4,2
/GTZAN/rock.00097.wav,four,4,2
/MAG/00640.wav,three,3,6
/FMA/003532.wav,four,4,2
/MAG/00576.wav,three,3,6
/GTZAN/pop.00008.wav,four,4,2
/MAG/00369.wav,five,5,7
/FMA/000584.wav,four,4,2
/GTZAN/rock.00058.wav,four,4,2
/FMA/008059.wav,four,4,2
/GTZAN/reggae.00041.wav,four,4,2
/GTZAN/country.00046.wav,four,4,2
/FMA/008208.wav,four,4,2
/FMA/088831.wav,three,3,6
/OWN/0104.wav,seven,7,5
/FMA/006598.wav,four,4,2
/GTZAN/hiphop.00010.wav,four,4,2
/GTZAN/blues.00069.wav,four,4,2
/MAG/00682.wav,three,3,6
/MAG/00504.wav,three,3,6
/GTZAN/country.00094.wav,four,4,2
/MAG/00441.wav,three,3,6
/MAG/00270.wav,three,3,6
/GTZAN/blues.00044.wav,five,5,7
/FMA/006370.wav,five,5,7
/MAG/00777.wav,three,3,6
/FMA/147192.wav,three,3,6
/MAG/00379.wav,seven,7,5
/FMA/122620.wav,three,3,6
/MAG/00195.wav,seven,7,5
/MAG/00176.wav,five,5,7
/GTZAN/blues.00035.wav,four,4,2
/FMA/125192.wav,three,3,6
/GTZAN/jazz.00025.wav,four,4,2
/FMA/038822.wav,three,3,6
/FMA/008451.wav,four,4,2
/GTZAN/rock.00036.wav,four,4,2
/FMA/003905.wav,four,4,2
/MAG/00631.wav,three,3,6
/MAG/00464.wav,three,3,6
/MAG/00420.wav,three,3,6
/FMA/073585.wav,three,3,6
/FMA/006443.wav,four,4,2
/FMA/075706.wav,three,3,6
/GTZAN/metal.00048.wav,four,4,2
/MAG/00884.wav,seven,7,5
/OWN/0070.wav,seven,7,5
/FMA/036190.wav,five,5,7
/GTZAN/blues.00043.wav,four,4,2
/GTZAN/metal.00081.wav,four,4,2
/GTZAN/pop.00080.wav,four,4,2
/MAG/00303.wav,three,3,6
/GTZAN/country.00067.wav,four,4,2
/MAG/00055.wav,five,5,7
/MAG/00451.wav,three,3,6
/MAG/00523.wav,three,3,6
/GTZAN/country.00074.wav,four,4,2
/MAG/00641.wav,three,3,6
/FMA/000669.wav,four,4,2
/MAG/00228.wav,three,3,6
/GTZAN/metal.00047.wav,four,4,2
/FMA/009656.wav,four,4,2
/FMA/001924.wav,four,4,2
/GTZAN/hiphop.00056.wav,four,4,2
/FMA/043765.wav,five,5,7
/GTZAN/rock.00006.wav,four,4,2
/MAG/00864.wav,three,3,6
/GTZAN/pop.00094.wav,four,4,2
/OWN/0103.wav,seven,7,5
/GTZAN/disco.00006.wav,four,4,2
/MAG/00082.wav,five,5,7
/FMA/131941.wav,seven,7,5
/FMA/062592.wav,five,5,7
/MAG/00371.wav,five,5,7
/FMA/075900.wav,three,3,6
/MAG/00076.wav,five,5,7
/GTZAN/reggae.00028.wav,four,4,2
/FMA/145403.wav,three,3,6
/MAG/00027.wav,three,3,6
/MAG/00410.wav,seven,7,5
/GTZAN/country.00003.wav,four,4,2
/MAG/00276.wav,three,3,6
/MAG/00843.wav,three,3,6
/FMA/099009.wav,three,3,6
/FMA/004071.wav,four,4,2
/GTZAN/metal.00085.wav,four,4,2
/GTZAN/blues.00093.wav,four,4,2
/MAG/00408.wav,seven,7,5
/GTZAN/country.00001.wav,four,4,2
/GTZAN/country.00025.wav,four,4,2
/GTZAN/rock.00059.wav,three,3,6
/OWN/0025.wav,five,5,7
/GTZAN/classical.00083.wav,three,3,6
/OWN/0125.wav,seven,7,5
/FMA/000592.wav,four,4,2
/MAG/00280.wav,three,3,6
/GTZAN/disco.00023.wav,four,4,2
/FMA/007868.wav,four,4,2
/MAG/00698.wav,three,3,6
/GTZAN/jazz.00058.wav,four,4,2
/MAG/00224.wav,three,3,6
/OWN/0087.wav,seven,7,5
/MAG/00238.wav,three,3,6
/GTZAN/classical.00037.wav,three,3,6
/GTZAN/jazz.00047.wav,four,4,2
/MAG/00574.wav,three,3,6
/FMA/126438.wav,three,3,6
/MAG/00444.wav,three,3,6
/OWN/0145.wav,seven,7,5
/GTZAN/metal.00029.wav,four,4,2
/MAG/00192.wav,seven,7,5
/FMA/122635.wav,three,3,6
/FMA/003950.wav,four,4,2
/MAG/0007.wav,three,3,6
/GTZAN/blues.00026.wav,four,4,2
/OWN/0094.wav,seven,7,5
/GTZAN/country.00026.wav,four,4,2
/FMA/006533.wav,four,4,2
/FMA/008416.wav,four,4,2
/MAG/00526.wav,three,3,6
/FMA/042245.wav,five,5,7
/FMA/154672.wav,three,3,6
/FMA/027548.wav,three,3,6
/FMA/008064.wav,four,4,2
/GTZAN/country.00055.wav,four,4,2
/GTZAN/rock.00010.wav,four,4,2
/MAG/00200.wav,seven,7,5
/MAG/00225.wav,three,3,6
/GTZAN/disco.00043.wav,four,4,2
/FMA/004782.wav,four,4,2
/FMA/007482.wav,four,4,2
/FMA/014576.wav,three,3,6
/FMA/003708.wav,four,4,2
/FMA/024984.wav,three,3,6
/FMA/006631.wav,four,4,2
/GTZAN/pop.00039.wav,four,4,2
/FMA/133535.wav,three,3,6
/FMA/104068.wav,three,3,6
/GTZAN/reggae.00014.wav,four,4,2
/MAG/00699.wav,three,3,6
/FMA/026729.wav,three,3,6
/MAG/00144.wav,three,3,6
/GTZAN/pop.00045.wav,four,4,2
/FMA/075788.wav,five,5,7
/MAG/00696.wav,three,3,6
/MAG/00905.wav,three,3,6
/FMA/080695.wav,seven,7,5
/MAG/00252.wav,three,3,6
/FMA/001130.wav,four,4,2
/FMA/004037.wav,four,4,2
/MAG/00293.wav,three,3,6
/MAG/00400.wav,seven,7,5
/GTZAN/jazz.00078.wav,four,4,2
/MAG/00401.wav,seven,7,5
/GTZAN/disco.00068.wav,four,4,2
/MAG/00101.wav,three,3,6
/MAG/00246.wav,three,3,6
/GTZAN/country.00096.wav,four,4,2
/GTZAN/jazz.00062.wav,four,4,2
/MAG/00467.wav,seven,7,5
/GTZAN/country.00059.wav,four,4,2
/GTZAN/blues.00051.wav,four,4,2
/GTZAN/pop.00093.wav,four,4,2
/GTZAN/pop.00098.wav,four,4,2
/MAG/00712.wav,three,3,6
/FMA/093963.wav,three,3,6
/GTZAN/disco.00065.wav,four,4,2
/MAG/00548.wav,three,3,6
/FMA/116078.wav,seven,7,5
/MAG/00392.wav,seven,7,5
/GTZAN/rock.00092.wav,four,4,2
/GTZAN/pop.00089.wav,four,4,2
/FMA/006671.wav,four,4,2
/MAG/00395.wav,seven,7,5
/FMA/113359.wav,three,3,6
/FMA/074233.wav,three,3,6
/FMA/036192.wav,seven,7,5
/OWN/0099.wav,seven,7,5
/GTZAN/reggae.00071.wav,four,4,2
/GTZAN/hiphop.00069.wav,four,4,2
/MAG/00595.wav,three,3,6
/FMA/091456.wav,three,3,6
/FMA/094422.wav,three,3,6
/FMA/000591.wav,four,4,2
/GTZAN/reggae.00021.wav,four,4,2
/GTZAN/blues.00098.wav,four,4,2
/GTZAN/hiphop.00079.wav,four,4,2
/MAG/00525.wav,three,3,6
/MAG/00014.wav,three,3,6
/GTZAN/disco.00022.wav,four,4,2
/GTZAN/jazz.00019.wav,four,4,2
/FMA/001179.wav,four,4,2
/GTZAN/hiphop.00004.wav,four,4,2
/GTZAN/hiphop.00036.wav,four,4,2
/MAG/00657.wav,three,3,6
/FMA/025215.wav,five,5,7
/MAG/00155.wav,three,3,6
/MAG/00403.wav,seven,7,5
/FMA/009552.wav,four,4,2
/GTZAN/reggae.00068.wav,four,4,2
/MAG/00427.wav,three,3,6
/GTZAN/pop.00083.wav,four,4,2
/MAG/00710.wav,three,3,6
/MAG/00604.wav,three,3,6
/MAG/00733.wav,three,3,6
/FMA/120309.wav,three,3,6
/FMA/133639.wav,three,3,6
/GTZAN/disco.00021.wav,four,4,2
/FMA/000602.wav,three,3,6
/GTZAN/pop.00074.wav,four,4,2
/MAG/00075.wav,five,5,7
/FMA/085427.wav,three,3,6
/OWN/0009.wav,five,5,7
/MAG/00454.wav,three,3,6
/FMA/006657.wav,four,4,2
/FMA/004080.wav,four,4,2
/FMA/006655.wav,four,4,2
/FMA/009666.wav,four,4,2
/GTZAN/country.00097.wav,three,3,6
/MAG/00436.wav,three,3,6
/MAG/00113.wav,three,3,6
/GTZAN/reggae.00062.wav,four,4,2
/GTZAN/jazz.00046.wav,four,4,2
/GTZAN/hiphop.00005.wav,four,4,2
/FMA/115924.wav,three,3,6
/MAG/00866.wav,three,3,6
/MAG/00863.wav,three,3,6
/GTZAN/blues.00073.wav,four,4,2
/FMA/007494.wav,four,4,2
/MAG/00135.wav,three,3,6
/MAG/00406.wav,seven,7,5
/MAG/00186.wav,seven,7,5
/FMA/116867.wav,three,3,6
/GTZAN/rock.00023.wav,four,4,2
/FMA/034511.wav,three,3,6
/FMA/127870.wav,three,3,6
/GTZAN/rock.00030.wav,four,4,2
/GTZAN/country.00060.wav,three,3,6
/FMA/026677.wav,five,5,7
/FMA/037369.wav,three,3,6
/MAG/00883.wav,three,3,6
/FMA/001290.wav,four,4,2
/FMA/046854.wav,three,3,6
/GTZAN/disco.00003.wav,four,4,2
/OWN/0126.wav,seven,7,5
/MAG/00500.wav,three,3,6
/FMA/014588.wav,three,3,6
/MAG/00760.wav,three,3,6
/FMA/136051.wav,three,3,6
/FMA/009493.wav,four,4,2
/GTZAN/metal.00054.wav,four,4,2
/FMA/008514.wav,four,4,2
/MAG/00465.wav,three,3,6
/MAG/00814.wav,three,3,6
/MAG/00390.wav,seven,7,5
/MAG/00016.wav,three,3,6
/FMA/005286.wav,four,4,2
/OWN/0089.wav,seven,7,5
/MAG/00051.wav,five,5,7
/FMA/000002.wav,four,4,2
/FMA/122613.wav,three,3,6
/OWN/0153.wav,seven,7,5
/MAG/00132.wav,three,3,6
/GTZAN/pop.00040.wav,four,4,2
/MAG/00493.wav,three,3,6
/FMA/009655.wav,four,4,2
/FMA/010681.wav,three,3,6
/GTZAN/rock.00063.wav,four,4,2
/GTZAN/blues.00094.wav,four,4,2
/FMA/056871.wav,three,3,6
/MAG/00449.wav,three,3,6
/MAG/00502.wav,three,3,6
/GTZAN/blues.00001.wav,four,4,2
/MAG/00594.wav,three,3,6
/MAG/00638.wav,three,3,6
/GTZAN/blues.00021.wav,four,4,2
/MAG/00716.wav,three,3,6
/GTZAN/reggae.00029.wav,four,4,2
/GTZAN/rock.00080.wav,four,4,2
/GTZAN/country.00012.wav,four,4,2
/GTZAN/blues.00078.wav,four,4,2
/FMA/094419.wav,three,3,6
/MAG/00188.wav,seven,7,5
/FMA/007202.wav,four,4,2
/MAG/00169.wav,three,3,6
/MAG/00348.wav,five,5,7
/MAG/00197.wav,seven,7,5
/GTZAN/blues.00039.wav,three,3,6
/OWN/0091.wav,seven,7,5
/GTZAN/disco.00010.wav,four,4,2
/MAG/00261.wav,three,3,6
/MAG/00849.wav,three,3,6
/GTZAN/reggae.00078.wav,four,4,2
/MAG/00646.wav,seven,7,5
/FMA/137989.wav,three,3,6
/FMA/000194.wav,three,3,6
/MAG/00848.wav,three,3,6
/MAG/00223.wav,three,3,6
/GTZAN/blues.00010.wav,four,4,2
/GTZAN/pop.00054.wav,four,4,2
/GTZAN/reggae.00097.wav,three,3,6
/FMA/027550.wav,three,3,6
/MAG/00352.wav,five,5,7
/FMA/072612.wav,three,3,6
/GTZAN/jazz.00011.wav,four,4,2
/MAG/00050.wav,five,5,7
/FMA/131940.wav,five,5,7
/FMA/136048.wav,three,3,6
/MAG/00694.wav,three,3,6
/GTZAN/rock.00089.wav,four,4,2
/GTZAN/reggae.00037.wav,four,4,2
/GTZAN/country.00008.wav,four,4,2
/GTZAN/reggae.00089.wav,four,4,2
/MAG/00676.wav,three,3,6
/MAG/00077.wav,five,5,7
/GTZAN/pop.00070.wav,four,4,2
/GTZAN/classical.00058.wav,three,3,6
/FMA/148609.wav,three,3,6
/MAG/00739.wav,three,3,6
/GTZAN/blues.00004.wav,four,4,2
/MAG/00742.wav,three,3,6
/MAG/00387.wav,seven,7,5
/GTZAN/pop.00061.wav,four,4,2
/GTZAN/pop.00099.wav,four,4,2
/MAG/00561.wav,three,3,6
/MAG/00610.wav,three,3,6
/GTZAN/country.00051.wav,four,4,2
/GTZAN/blues.00097.wav,four,4,2
/FMA/004234.wav,four,4,2
/MAG/00608.wav,three,3,6
/FMA/008920.wav,four,4,2
/FMA/096723.wav,three,3,6
/MAG/00124.wav,three,3,6
/MAG/00458.wav,three,3,6
/MAG/00637.wav,three,3,6
/MAG/00289.wav,three,3,6
/OWN/0074.wav,seven,7,5
/GTZAN/pop.00004.wav,four,4,2
/MAG/00121.wav,three,3,6
/MAG/00340.wav,five,5,7
/GTZAN/disco.00096.wav,four,4,2
/MAG/00753.wav,seven,7,5
/MAG/00064.wav,five,5,7
/GTZAN/jazz.00059.wav,four,4,2
/MAG/00602.wav,three,3,6
/GTZAN/reggae.00061.wav,four,4,2
/FMA/007495.wav,four,4,2
/MAG/00607.wav,three,3,6
/FMA/127195.wav,three,3,6
/MAG/00726.wav,three,3,6
/GTZAN/country.00006.wav,four,4,2
/MAG/00550.wav,three,3,6
/OWN/0106.wav,seven,7,5
/GTZAN/disco.00090.wav,four,4,2
/FMA/134796.wav,three,3,6
/GTZAN/pop.00062.wav,four,4,2
/GTZAN/metal.00088.wav,four,4,2
/MAG/00652.wav,seven,7,5
/GTZAN/country.00034.wav,four,4,2
/MAG/00704.wav,three,3,6
/GTZAN/metal.00003.wav,four,4,2
/GTZAN/rock.00071.wav,four,4,2
/MAG/00529.wav,three,3,6
/GTZAN/rock.00043.wav,four,4,2
/FMA/108149.wav,three,3,6
/FMA/009514.wav,four,4,2
/GTZAN/blues.00087.wav,four,4,2
/MAG/00438.wav,three,3,6
/MAG/00138.wav,five,5,7
/MAG/00913.wav,three,3,6
/FMA/007491.wav,four,4,2
/GTZAN/country.00061.wav,four,4,2
/FMA/009659.wav,four,4,2
/MAG/00108.wav,three,3,6
/MAG/00885.wav,seven,7,5
/FMA/006672.wav,four,4,2
/FMA/145555.wav,three,3,6
/GTZAN/pop.00063.wav,four,4,2
/FMA/090694.wav,three,3,6
/GTZAN/rock.00049.wav,four,4,2
/GTZAN/metal.00060.wav,four,4,2
/MAG/00731.wav,three,3,6
/GTZAN/metal.00036.wav,four,4,2
/GTZAN/pop.00043.wav,four,4,2
/MAG/00162.wav,three,3,6
/FMA/004777.wav,four,4,2
/GTZAN/hiphop.00009.wav,four,4,2
/GTZAN/country.00029.wav,four,4,2
/GTZAN/country.00010.wav,four,4,2
/FMA/003777.wav,four,4,2
/FMA/038785.wav,three,3,6
/MAG/00524.wav,three,3,6
/GTZAN/disco.00098.wav,four,4,2
/GTZAN/pop.00068.wav,four,4,2
/MAG/00275.wav,three,3,6
/FMA/001156.wav,four,4,2
/FMA/005510.wav,four,4,2
/MAG/00783.wav,three,3,6
/FMA/073174.wav,three,3,6
/GTZAN/hiphop.00094.wav,four,4,2
/MAG/00093.wav,three,3,6
/MAG/00143.wav,three,3,6
/MAG/00833.wav,three,3,6
/OWN/0152.wav,seven,7,5
/MAG/00211.wav,three,3,6
/MAG/00278.wav,three,3,6
/MAG/00351.wav,five,5,7
/FMA/142510.wav,three,3,6
/FMA/112315.wav,seven,7,5
/FMA/109874.wav,three,3,6
/FMA/101083.wav,three,3,6
/MAG/00492.wav,three,3,6
/OWN/0118.wav,seven,7,5
/FMA/072057.wav,three,3,6
/FMA/050270.wav,five,5,7
/OWN/0143.wav,seven,7,5
/FMA/009793.wav,four,4,2
/FMA/153946.wav,three,3,6
/MAG/00205.wav,three,3,6
/GTZAN/hiphop.00014.wav,four,4,2
/GTZAN/rock.00057.wav,four,4,2
/FMA/134083.wav,three,3,6
/FMA/125876.wav,three,3,6
/FMA/004521.wav,four,4,2
/MAG/00044.wav,three,3,6
/MAG/00102.wav,three,3,6
/MAG/00895.wav,three,3,6
/MAG/00074.wav,five,5,7
/GTZAN/jazz.00081.wav,four,4,2
/MAG/00577.wav,three,3,6
/FMA/006393.wav,four,4,2
/MAG/00019.wav,three,3,6
/FMA/005151.wav,four,4,2
/MAG/00779.wav,three,3,6
/MAG/00180.wav,five,5,7
/GTZAN/pop.00065.wav,four,4,2
/FMA/000459.wav,five,5,7
/GTZAN/hiphop.00088.wav,four,4,2
/GTZAN/reggae.00067.wav,four,4,2
/MAG/00230.wav,three,3,6
/FMA/113563.wav,three,3,6
/MAG/00868.wav,three,3,6
/MAG/00692.wav,three,3,6
/FMA/063208.wav,three,3,6
/FMA/088864.wav,three,3,6
/GTZAN/blues.00030.wav,four,4,2
/GTZAN/rock.00053.wav,four,4,2
/FMA/067556.wav,three,3,6
/FMA/000212.wav,four,4,2
/GTZAN/metal.00094.wav,four,4,2
/GTZAN/blues.00057.wav,four,4,2
/FMA/004780.wav,four,4,2
/GTZAN/disco.00033.wav,four,4,2
/MAG/00858.wav,three,3,6
/GTZAN/jazz.00071.wav,four,4,2
/FMA/119021.wav,three,3,6
/GTZAN/pop.00007.wav,four,4,2
/MAG/00894.wav,three,3,6
/MAG/00681.wav,three,3,6
/GTZAN/hiphop.00098.wav,four,4,2
/GTZAN/pop.00036.wav,four,4,2
/MAG/00636.wav,three,3,6
/FMA/004510.wav,four,4,2
/MAG/00838.wav,three,3,6
/GTZAN/metal.00023.wav,four,4,2
/FMA/075710.wav,three,3,6
/MAG/00084.wav,five,5,7
/OWN/0144.wav,seven,7,5
/MAG/00300.wav,three,3,6
/FMA/096408.wav,three,3,6
/GTZAN/metal.00025.wav,four,4,2
/FMA/007201.wav,four,4,2
/FMA/009753.wav,four,4,2
/GTZAN/rock.00076.wav,four,4,2
/FMA/079087.wav,three,3,6
/GTZAN/country.00047.wav,four,4,2
/GTZAN/rock.00000.wav,four,4,2
/FMA/005196.wav,four,4,2
/FMA/060364.wav,three,3,6
/FMA/062450.wav,three,3,6
/FMA/009844.wav,four,4,2
/GTZAN/blues.00012.wav,four,4,2
/MAG/00583.wav,three,3,6
/GTZAN/jazz.00063.wav,four,4,2
/MAG/00460.wav,three,3,6
/MAG/00678.wav,three,3,6
/GTZAN/disco.00035.wav,four,4,2
/GTZAN/metal.00033.wav,four,4,2
/FMA/006602.wav,four,4,2
/MAG/00513.wav,three,3,6
/MAG/00231.wav,three,3,6
/FMA/005246.wav,four,4,2
/GTZAN/classical.00057.wav,five,5,7
/GTZAN/blues.00067.wav,four,4,2
/MAG/00487.wav,three,3,6
/FMA/005220.wav,four,4,2
/FMA/001893.wav,four,4,2
/GTZAN/reggae.00003.wav,four,4,2
/MAG/00670.wav,three,3,6
/MAG/00570.wav,three,3,6
/OWN/0115.wav,seven,7,5
/GTZAN/reggae.00043.wav,four,4,2
/MAG/00919.wav,three,3,6
/MAG/00043.wav,three,3,6
/MAG/00010.wav,three,3,6
/MAG/00251.wav,three,3,6
/GTZAN/jazz.00077.wav,five,5,7
/FMA/051004.wav,three,3,6
/FMA/008061.wav,four,4,2
/FMA/072731.wav,three,3,6
/MAG/00226.wav,three,3,6
/GTZAN/blues.00064.wav,four,4,2
/FMA/006522.wav,four,4,2
/GTZAN/disco.00091.wav,four,4,2
/GTZAN/hiphop.00033.wav,four,4,2
/GTZAN/pop.00026.wav,four,4,2
/MAG/00127.wav,three,3,6
/FMA/116874.wav,three,3,6
/FMA/006528.wav,four,4,2
/GTZAN/country.00030.wav,four,4,2
/MAG/00013.wav,three,3,6
/MAG/00203.wav,three,3,6
/GTZAN/blues.00045.wav,four,4,2
/MAG/00419.wav,three,3,6
/FMA/004075.wav,four,4,2
/GTZAN/jazz.00074.wav,four,4,2
/GTZAN/disco.00007.wav,four,4,2
/MAG/00514.wav,three,3,6
/FMA/107356.wav,seven,7,5
/FMA/006669.wav,four,4,2
/FMA/015488.wav,five,5,7
/GTZAN/metal.00057.wav,four,4,2
/FMA/026673.wav,three,3,6
/MAG/00171.wav,three,3,6
/FMA/025031.wav,three,3,6
/GTZAN/rock.00095.wav,four,4,2
/MAG/00281.wav,three,3,6
/FMA/023186.wav,three,3,6
/OWN/0100.wav,seven,7,5
/FMA/007541.wav,four,4,2
/MAG/00215.wav,three,3,6
/MAG/00599.wav,three,3,6
/OWN/0110.wav,seven,7,5
/FMA/096717.wav,three,3,6
/FMA/068222.wav,seven,7,5
/MAG/00853.wav,three,3,6
/GTZAN/metal.00064.wav,four,4,2
/FMA/048008.wav,three,3,6
/FMA/027549.wav,three,3,6
/FMA/127205.wav,three,3,6
/GTZAN/pop.00073.wav,four,4,2
/MAG/00365.wav,five,5,7
/FMA/009852.wav,four,4,2
/MAG/00668.wav,three,3,6
/GTZAN/reggae.00016.wav,four,4,2
/FMA/006831.wav,four,4,2
/FMA/148592.wav,three,3,6
/GTZAN/jazz.00079.wav,four,4,2
/MAG/00326.wav,three,3,6
/MAG/00755.wav,seven,7,5
/FMA/001418.wav,four,4,2
/FMA/085892.wav,three,3,6
/FMA/005348.wav,four,4,2
/MAG/00495.wav,three,3,6
/FMA/071806.wav,three,3,6
/MAG/00189.wav,seven,7,5
/MAG/00450.wav,three,3,6
/MAG/00736.wav,three,3,6
/FMA/006520.wav,four,4,2
/FMA/126400.wav,three,3,6
/MAG/00829.wav,three,3,6
/GTZAN/reggae.00031.wav,four,4,2
/GTZAN/country.00004.wav,four,4,2
/FMA/017442.wav,five,5,7
/MAG/00214.wav,three,3,6
/MAG/00625.wav,three,3,6
/MAG/00235.wav,three,3,6
/FMA/000003.wav,four,4,2
/GTZAN/country.00099.wav,four,4,2
/MAG/00615.wav,three,3,6
/MAG/00126.wav,three,3,6
/FMA/116446.wav,three,3,6
/GTZAN/rock.00055.wav,four,4,2
/MAG/00659.wav,three,3,6
/GTZAN/metal.00022.wav,four,4,2
/MAG/00021.wav,three,3,6
/MAG/00732.wav,three,3,6
/FMA/021860.wav,three,3,6
/MAG/00442.wav,three,3,6
/FMA/007123.wav,four,4,2
/GTZAN/reggae.00011.wav,four,4,2
/MAG/00104.wav,three,3,6
/FMA/006467.wav,four,4,2
/FMA/151728.wav,three,3,6
/GTZAN/jazz.00040.wav,four,4,2
/GTZAN/hiphop.00082.wav,four,4,2
/FMA/004022.wav,four,4,2
/OWN/0001.wav,five,5,7
/GTZAN/disco.00000.wav,four,4,2
/FMA/134940.wav,three,3,6
/GTZAN/disco.00046.wav,four,4,2
/GTZAN/hiphop.00001.wav,four,4,2
/GTZAN/metal.00050.wav,four,4,2
/MAG/00877.wav,three,3,6
/MAG/00509.wav,three,3,6
/GTZAN/pop.00014.wav,four,4,2
/GTZAN/country.00040.wav,four,4,2
/MAG/00453.wav,three,3,6
/GTZAN/hiphop.00048.wav,four,4,2
/FMA/071926.wav,three,3,6
/MAG/00092.wav,three,3,6
/GTZAN/blues.00085.wav,four,4,2
/FMA/007195.wav,four,4,2
/MAG/00034.wav,three,3,6
/FMA/110652.wav,three,3,6
/GTZAN/hiphop.00058.wav,four,4,2
/MAG/00165.wav,three,3,6
/FMA/003910.wav,four,4,2
/FMA/006658.wav,four,4,2
/MAG/00763.wav,three,3,6
/GTZAN/country.00049.wav,four,4,2
/GTZAN/blues.00060.wav,four,4,2
/FMA/116873.wav,three,3,6
/FMA/074669.wav,three,3,6
/GTZAN/pop.00084.wav,four,4,2
/MAG/00533.wav,three,3,6
/OWN/0154.wav,seven,7,5
/MAG/00177.wav,five,5,7
/FMA/001151.wav,four,4,2
/MAG/00257.wav,three,3,6
/GTZAN/jazz.00022.wav,four,4,2
